-4,6980778083362E-15
-2,76858694462929E-14
-9,20224912021145E-14
-1,6712638542197E-13
-2,17166560523901E-13
-3,21614633425502E-13
-4,16754782372427E-13
-3,65946605171802E-13
-9,64102302649777E-14
-7,93415003070687E-14
-3,13503356774646E-13
-6,2508103047424E-13
-8,13028062134755E-13
-8,39582165003938E-13
-1,02237678205004E-12
-1,301230713814E-12
-1,01843128043151E-12
-2,04569832407056E-13
-2,15447578663194E-13
-7,62769817663988E-13
-1,16543642169426E-12
-1,06075506562848E-12
-7,93147388450083E-13
-7,7311646358373E-13
-7,83194474788192E-13
-1,57902011552584E-13
2,05419587782049E-13
-1,61649241918279E-13
-5,691869611352E-13
-6,33477269457722E-13
-2,15465317617918E-14
3,72431604393054E-13
3,17189681342282E-13
5,13603295033125E-13
1,08807957594516E-12
7,25087578475882E-13
3,39719380296214E-16
1,19245421986105E-14
1,69517712294028E-13
4,87532221974854E-13
8,89394846682604E-13
7,03790938838552E-13
4,56110388344305E-13
7,60428508093255E-13
4,81639084431739E-13
1,64235915096225E-06
4,90855965818436E-06
3,7617638820704E-06
-7,16438811943423E-06
-1,14968729757386E-05
-3,42270771919303E-05
-4,13272510389997E-05
-4,12733299072345E-05
-1,32278278795571E-05
-5,97770418860857E-06
-1,93419764489035E-05
-5,51417782193619E-05
-8,15699034477897E-05
-8,47261636535998E-05
-0,000105184128235261
-0,000154093321527287
-0,000143599052139828
-1,56904694048025E-05
-2,95052853405607E-05
-7,99576905158492E-05
-0,000135738162883261
-0,000129402189355095
-8,21587795826097E-05
-7,44970959133258E-05
-0,000108089128436438
-1,70257471665083E-05
6,16454003200328E-05
-2,05421704982957E-05
-6,90320396459963E-05
-9,89136263037603E-05
1,14945549142324E-05
1,69501419078117E-05
3,5779090218381E-06
7,39666859018248E-05
0,000115966459471494
0,000151278828689969
1,39156720726413E-05
2,84037517684501E-05
9,12453945845196E-05
0,000110841204230651
0,000275498135118573
0,00019278051472425
4,44449008132226E-05
0,000159470813224781
0,000206270993436301
3,32861835957016E-05
0,000131848827765462
0,00017592913267584
0,000234023567048477
0,000235333694414766
0,00020923429800183
0,000162639959259351
7,21994548859295E-05
2,43286835105874E-05
0,000132297390164934
0,000415291409430258
0,000586513526762394
0,000664873559791879
0,000713776452875387
0,000677463637830046
0,0004573158017918
0,00011698372072742
-8,96731615355797E-06
0,000100310449102861
0,000347087781756989
0,000487598514142641
0,000614368171426835
0,000825484137551598
0,000858945518576704
0,000603179527670334
0,000331629367864471
0,000173558840232555
5,38204442616721E-05
0,000267127054731995
0,000332442035734786
0,000716617452414592
0,000859019529546368
0,000894536368786271
0,000569772912944971
0,000403459984560466
0,000315035620600616
1,20656951568963E-05
0,000119710665194192
0,000261098321043753
0,000360321786998972
0,000667513851096391
0,000433481148057553
0,000310445933282692
0,000451944270045976
0,000437558895845959
7,2491637099996E-05
0,000285902509761349
0,000435077648381969
0,000645756246054034
0,000702034013723371
0,00088545256730577
0,000860126867614488
0,000648104006436649
0,000223626122135835
0,000391582007508915
0,00129728652470418
0,002103649091883
0,00254426217090018
0,00272674473321693
0,00296500314975716
0,00307616608631645
0,00257043325717797
0,000800754055512458
0,00061456540375883
0,00190879785046016
0,00304744435231419
0,00364004029470362
0,00394893138442872
0,00417593507958529
0,00427676170646623
0,00378067461346365
0,00129257482773898
0,000534294616017661
0,00198053781321983
0,00351436868053293
0,00487538940030504
0,00463794520616179
0,0044179444826689
0,00462023106961744
0,00340572585664169
0,00145221677035726
0,000266486756484376
0,000763339071401067
0,00157260952543234
0,00212460731748503
0,00323221409873351
0,00224725488751429
0,00145493792828567
0,00169922652666922
0,00125484649730596
-6,23358903407843E-05
-0,000264224427495049
-0,000111763420674142
-5,33301776972255E-05
-6,92200068211038E-05
0,000813354952249154
0,000826572468791213
0,00115293938615304
0,000678612601851342
-8,90587277177817E-05
0,000153870559776291
0,00105662827937212
0,0016224880814786
0,00168705812396469
0,0025556848597467
0,00467188842705232
0,00743707760719759
0,00327188928752998
0,000834533712200674
0,00284081538472436
0,00532303841318605
0,00651880100481617
0,00619281900827025
0,00681908345759984
0,00986186309006582
0,0135299346906475
0,00521075493299347
0,00161370434966756
0,00482592012806617
0,0105723073626571
0,0148892292739265
0,010911206558027
0,00926266144449122
0,0156450268242171
0,0128134143143901
0,00580443765240286
0,00134472160594847
0,00279873254912348
0,00631449198128668
0,00765429107789503
0,0121484239355628
0,00790165735567479
0,00469974471506873
0,00641193880204153
0,00422642587620051
-0,000449232088311427
-0,00187638152396929
-0,0017963633990187
-0,00283245472563657
-0,0032979462844226
-0,00209531684295814
-0,00312718916375234
-0,00107682946737985
0,000822086110851316
-0,00253012964812619
-0,00637499341574323
-0,00798811041873622
-0,00826831329673631
-0,00833618370638096
-0,00835940096579512
-0,00589750094333091
0,00496269714311207
0,00494254234033559
-0,00168818107124325
-0,00258155260746223
-0,00146902943531418
0,00015905010270632
-0,000277164911449312
-8,12318903451675E-05
0,00603286794642618
0,0221637748006316
0,011384604929673
0,00229589430932731
0,00404048341052961
0,0136386580349292
0,0247988394362539
0,0119488328985926
0,00712582173679524
0,0260665284257969
0,024607166058352
0,0150386968219975
0,00339163881545076
0,00635996616081377
