-4,07677380415017E-13
6,52227768339867E-11
4,45196313836846E-10
2,20143603528438E-10
-3,32059615585869E-10
-1,22062521344284E-10
4,5257377301524E-11
-4,69877844433131E-11
3,34926493477591E-11
4,10530880592256E-12
1,34328425726747E-10
5,96489601935283E-10
4,52073235509912E-10
4,49454325060759E-11
2,932775213764E-10
4,17126111580024E-10
3,46338277829768E-10
3,61197679496399E-10
6,49624777430024E-12
7,71598330815028E-11
2,44117991025323E-10
4,48428375909726E-10
6,04189307658118E-10
5,98723999920431E-10
5,9444786446772E-10
-1,13990695288842E-10
-2,72872925988839E-10
-9,87862258741454E-12
6,79532043889397E-12
1,35733328861671E-10
3,99838175302448E-10
5,12745132854234E-10
-7,66196425620686E-12
-3,24264399915589E-10
1,00293657501628E-09
-4,21166734584516E-09
-9,4235432608839E-12
-1,78502991693336E-11
6,50118262035953E-11
2,63104812927793E-10
3,20698451440009E-10
-4,93227127248444E-10
-3,5097514421625E-10
8,99130575391783E-09
1,3962976306825E-09
0,00863244396988852
-0,0188415671384724
0,129917850806928
0,0642875745968064
-0,150696587867704
-0,042079243055543
0,0132587809352758
-0,0493294828681561
0,0442583484248263
-0,000918924168636063
0,00397035458007185
0,0671835813212602
0,0446863723025864
-0,00324913398953609
0,0442285604802905
0,0399179675933475
0,0194058748939815
0,0059641073875057
-0,000352568792130237
0,00706193249935002
0,0132726469050543
0,0413499349941504
0,0806561689050967
0,0563573359369899
0,0990932340353042
0,0458582664929672
0,478394770108638
-0,00290765154883473
-0,000821539351839955
0,00895849242725012
0,0313430230638394
0,0393968225267653
0,0165376273086859
0,00202824720067242
-0,304452073094562
-2,28927981549402
-0,00201932973403938
-0,00789712811663744
0,0030577026147075
0,0674444856366119
0,0675983367711872
0,079748176316726
-1,23404258938814
4,38281330909497
0,15919801927771
0,0303404982977044
-0,0639518366492342
0,33832409452693
0,0744768453574509
-0,414598057071457
0,0368669816003617
0,0460640566513748
-0,10968512894185
0,170858674784325
-0,0066600284071627
0,0199953473200853
0,0650924713445831
0,0469186297792073
0,0864514611286427
0,100654879598152
0,0485845955620218
0,0217051346679703
-0,103210473011142
0,00163771608553671
0,00965189504200802
0,00764632941885208
0,0748590577889884
0,14343147127462
0,068630779960276
0,168133598154969
0,210178861534312
1,13278627377973
